,ncaa_name,bd_name_x,school_id,division_x,hitting,H9_x,BB9_x,2B-A9_x,3B-A9_x,HR-A9_x,SO9_x,SHA9_x,SFA9_x,GO9_x,FO9_x,RBI9_x,HitValue,bd_name_y,division_y,pitching,H9_y,BB9_y,2B-A9_y,3B-A9_y,HR-A9_y,SO9_y,SHA9_y,SFA9_y,GO9_y,FO9_y,RBI9_y,PitchValue,NetValue,RankDate
166,New Mexico,New Mexico,473,1,473.0,1.5383885288053107,0.4556257503034538,0.16258947301300922,-0.140306681533805,0.1521978073025241,0.007547326264556245,-0.036549356642529854,-0.15898282076584633,0.09223863130676678,-0.01908620791803868,-0.4198524387595229,1.6338100113758782,New Mexico,1,473.0,1.8024268905950176,-0.18398486106122128,0.4366991864940926,0.1481350592396785,0.09977107890423997,0.09211741365016539,-0.012596167196874104,0.06351738500281584,0.022137418611412874,-0.030341868334907967,-1.7228162490183345,0.7150652868860854,0.9187447244897928,2024-03-04
277,UCLA,UCLA,110,1,110.0,-0.40651701251224737,0.6545748037273126,-0.1672506449707223,-0.05826716067826645,-0.40885328689756745,0.1364854554197152,-0.015916435695072756,-0.14795689829241546,-0.15943026680421943,0.06931611684508487,-0.18372856195848045,-0.687543891816879,UCLA,1,110.0,-1.0427041328020112,-0.6991287535863699,-0.19941528485207166,0.08024107467571981,0.30437971708339157,-0.08793143833706535,-0.03710494396496871,0.013514319256401276,0.171177093208365,-0.18521164164821396,0.10549846546227874,-1.5766855255045444,0.8891416336876654,2024-03-04
214,Rice,Rice,574,1,574.0,-0.8964237396305937,0.6855390721632878,-0.25667800581708367,-0.08694355559583397,-0.5725808491885923,0.006190150663921812,0.016857798318129082,0.08707310863376587,-0.0546147378663003,0.027116088417086046,-0.3167662708199089,-1.3612309407221221,Rice,1,574.0,-1.609410050506016,0.15895886142618212,-0.2218973457336456,-0.15083182326736075,-0.558646514459599,-0.08287057983645077,0.05565590357685238,-0.005785007623318365,-0.1609683028184102,0.33194546143234793,0.044536611769771924,-2.199312786039646,0.838081845317524,2024-03-04
99,Holy Cross,Holy Cross,285,1,285.0,-0.07575786385849162,0.93256793447803,0.028197860334895478,0.0030105734394591985,0.31774534658968756,-0.17352368521221664,0.004418324361881988,0.003960298361002029,0.1511059715291725,-0.09339492035277593,0.04436793481163136,1.1426977744822757,Holy Cross,1,285.0,-0.3263571598848764,0.2926237909564393,-0.02538001547770399,-0.24736178793004443,0.2366916150144821,0.3555194111792183,-0.00024766954316742977,0.0835887604948728,-0.02347002630845134,-0.44648154425292,0.4103524962413376,0.3094778704891865,0.8332199039930892,2024-03-04
227,Savannah St.,Savannah State,632,1,,,,,,,,,,,,,0.0,Savannah State,1,632.0,-0.4303546332899701,0.056850406327879806,-0.011387737577153778,-0.014196313795272825,-0.09968229312183621,0.10507618530844401,-0.007169983320194891,-0.05086598171422645,0.011792332296665372,-0.0960314154240586,-0.2856168418671393,-0.821586276176863,0.821586276176863,2024-03-04
170,Niagara,Niagara,482,1,482.0,0.6965909742309283,0.14332623110678128,-0.17134842172404877,0.0029003759629523,-0.2633655724449061,0.2133479383195411,0.03242616577764078,0.1559639283534196,-0.24736010093285937,0.1482793335061421,-0.4093268752480855,0.3014339769075058,Niagara,1,482.0,-0.10400172830655005,0.3244103034008482,-0.10099852655228844,-0.054981220878270856,-0.6246496233832879,0.3065541681428983,-0.02344357441321245,0.049900092010039795,0.01036177385928162,-0.19285656442789692,-0.08374118561573109,-0.4934460861641698,0.7948800630716756,2024-03-04
223,San Diego St.,San Diego State,626,1,626.0,-0.08148236803494123,-0.6416317909557544,0.23884313467930396,0.02613112329161477,-0.6464786032597246,-0.2573501669623387,-0.023719225071248205,-0.1780528217614532,0.20123129405227902,0.007340389278242654,1.8986290102508647,0.543459975506845,San Diego State,1,626.0,-1.220788767017714,1.0817009866604168,-0.057917382800605856,0.0015948579384496891,-0.6086350498707885,-0.277659257616893,0.023401789971186835,-0.16749808931192448,0.32753188868295047,0.07637469645217908,0.5906617299280894,-0.2312325969846536,0.7746925724914986,2024-03-04
163,Nevada,Nevada,466,1,466.0,0.6578299426724838,-0.7200921337864121,0.17759808322228582,-0.12831487309551273,0.1775440981548168,-0.030739875673675053,-0.017772110628579092,-0.033650700964573475,0.03740105601088592,0.00575863828637122,-0.19668922430904573,-0.0711271001109546,Nevada,1,466.0,0.446849319099314,0.06608557720216446,0.08542570471357709,-0.09940604444977481,-0.2531149763807988,0.0055269864182415,-0.028944696371527155,-0.13493432765404179,0.05441449800860319,-0.18092614561068152,-0.7638514773727704,-0.8028755823976942,0.7317484822867396,2024-03-04
42,Central Ark.,Central Arkansas,1004,1,1004.0,-1.3299258994241785,0.14529456773351176,-0.31149912183016026,-0.07514117602074091,-0.6006271059574174,-0.08364271436315016,0.01651016460051619,0.22274755795553627,-0.031440263036326015,0.08037041804484975,-0.8928876646626563,-2.8602412369602157,Central Arkansas,1,1004.0,-0.9944624719837228,-0.7555515811400455,-0.09192070709420531,-0.19522653917052296,-0.31953092538821387,-0.17356869489159824,0.011777864634065344,-0.37812295413937425,0.11091739039475136,0.032839549682448024,-0.7647861450123377,-3.517635214108756,0.6573939771485402,2024-03-04
148,Michigan St.,Michigan State,416,1,416.0,1.4605190460361748,-1.1003185940167042,-0.036519382986998125,-0.0012592400004500625,0.19560029227969744,0.027811761077635652,-0.02236342239401072,-0.05242229992998148,0.01991083351394201,-0.0022165788386523844,0.0045842574131869296,0.49332667215383985,Michigan State,1,416.0,-0.12294845192402874,-0.14461199233370048,-0.15765344098029951,-0.12515445239978606,0.006726318946329266,-0.19034232600463472,0.0044066250411044,-0.27909908615854,0.15051736426552564,0.06088825025394598,0.6457701723451756,-0.15150101894890855,0.6448276911027484,2024-03-04
36,Cal St. Fullerton,Cal State Fullerton,97,1,97.0,-1.1675533075467048,-0.5078350158791844,-0.0035727190623807887,-0.0935377808975854,-0.6786116515755745,-0.11009393887630345,0.018555130149191683,-0.10931165510377741,-0.009467243222782418,0.17762475101795733,0.34651456159155736,-2.137288869405587,Cal State Fullerton,1,97.0,-0.3355941452312313,0.17414602712720026,-0.08197352907326035,0.27315403385213516,-0.6006108450899996,-0.011213356345829059,0.009896181566742324,-0.1931725080576332,0.09714325047822887,-0.040501930236957785,-2.0538865854373616,-2.7626134064479664,0.6253245370423794,2024-03-04
297,William & Mary,William and Mary,786,1,786.0,0.33671200648540134,0.37895084721457745,-0.03643539513812132,0.0952697087699146,-0.41610615165298676,-0.023590585242870974,-0.03908259374157644,-0.25826973061586433,0.07341973268502529,-0.10085985096652536,-0.3014645876626245,-0.2914565998656511,William and Mary,1,786.0,-1.09375081465189,-0.1826017757401577,-0.20492626042162498,0.040593575086615645,-0.5891282550407738,-0.14209745302744456,-0.02058320605915704,-0.06317270355909822,0.08672470873883331,0.124784389678249,1.1286137736807598,-0.9155440213156887,0.6240874214500376,2024-03-04
221,Samford,Samford,625,1,625.0,0.5678200425255314,-0.5853308166295056,0.1901381332196446,-0.14361716275535405,0.7346519932232228,0.1293689567451809,-0.046380582216356055,0.5321180662046369,0.0106968932428723,-0.2565429345965342,-0.14843066657768741,0.9844919223856518,Samford,1,625.0,0.019682326096062613,0.24744522212822095,-0.16720365238032445,-0.03507722597088498,-0.021391004309251005,0.11363271036945423,0.028476628633262224,-0.10177845886625315,0.06998693404482594,-0.0723924046258718,0.2990852660759634,0.380466341195204,0.6040255811904478,2024-03-04
218,Sacramento St.,Sacramento State,102,1,102.0,-1.0380594972859247,-0.8808328535924318,-0.0638323468788557,0.09125336273438597,-0.043664478238494335,-0.04910276709595909,-0.010106549562262831,-0.01337160183735988,0.15147940564168524,-0.18772054574477257,1.3666506267238037,-0.6773072451361861,Sacramento State,1,102.0,0.08498169348226386,-0.7084110802334115,0.056693449828948965,-0.06470718673847548,0.17514071053737731,0.12697600269555004,-0.016033009291743873,-0.2853074822875902,-0.00223910922284478,-0.04255953163099005,-0.5960016665927813,-1.271467209453697,0.5941599643175108,2024-03-04
202,Penn St.,Penn State,539,1,539.0,0.566164899974648,0.34966790746569887,-0.32623343273232563,-0.0761618033585123,-0.0024662750793828627,0.17570279283157716,0.012319844650635679,0.2515985528476684,0.11858030416393402,-0.19044717197776012,-0.390051832436131,0.4886737863500504,Penn State,1,539.0,-0.603774919451188,-0.6561413377511662,-0.321077393711901,-0.05208533650788065,0.47058348316072934,0.33871216163052653,-0.01950059535576391,-0.2750786259590283,-0.1280362082099662,-0.028287933175667336,1.239567950047458,-0.03511875528384789,0.5237925416338982,2024-03-04
127,Longwood,Longwood,363,1,363.0,-0.012250020612015482,0.05480416108423865,0.19094839108913966,-0.009640954321087736,-0.6584053436881339,-0.23175052509448946,0.06159379505764007,-0.008704860664776898,0.2900137615696956,0.055996424783089645,1.6948305535228045,1.4274353827261046,Longwood,1,363.0,0.7131233969535392,0.4447564163211863,0.09220483303542636,-0.13668516063728753,-0.308445714282983,-0.10003058647593187,-0.013184310737102863,-0.13849240500587304,0.08096006597928841,0.09265671028864908,0.20519117182785773,0.9320544172667686,0.49538096545933596,2024-03-04
220,Sam Houston St.,Sam Houston State,624,1,624.0,-0.12717677746934344,-0.41924742402783327,0.2527223327031302,-0.0815534593130892,-0.3685906597443575,-0.027408498596627334,-0.05348356341621952,-0.11948270600993123,-0.000539942348773322,0.17505961119172622,-0.8809620289339382,-1.6506631159652567,Sam Houston State,1,624.0,-0.6143539065656882,-1.160667600832862,-0.19600529595625027,-0.05776426469520712,0.2175757984794563,0.046472238071784876,-0.017180318034639968,-0.16836799464179877,0.12870948361387688,-0.22182962427041772,-0.060477203161422806,-2.1038886879931686,0.4532255720279119,2024-03-04
273,UC Davis,UC Davis,108,1,108.0,0.24593992991707223,-0.6649865850617559,0.12404184096526484,-0.12305175765996434,-0.3722274051127161,0.2593207317378312,0.11726486819703813,-0.019629188634439795,-0.37676264751580535,0.10998408771030536,1.7707578666486015,1.0706517411914316,UC Davis,1,108.0,0.7014896842963886,0.07776087016162382,-0.008258776569200226,0.18266978555475102,-0.09768011090446564,0.03758258839551875,-0.0546391911361008,0.30259044883815295,0.05747455928233871,-0.01110825633272375,-0.4687547206819051,0.7191268809043783,0.3515248602870533,2024-03-04
77,FGCU,Florida Gulf Coast,28755,1,28755.0,0.4167848549415096,0.14111476037996895,0.05602441851440481,-0.09223965357355857,0.38844931772575786,-0.010353153974235602,-0.02026363947809715,-0.15709827530075524,0.1100906938923313,-0.1631641108326633,-0.6036285571955599,0.06571665509910274,Florida Gulf Coast,1,28755.0,-0.04124187054960237,-0.21384303236508687,0.08167001692083353,-0.07338756975842624,-0.010913319589067523,-0.06991389987097517,0.0013645537249113008,0.03393104019545299,0.12568527298444357,-0.17345446693530467,0.05656781925948132,-0.28353545598334007,0.3492521110824428,2024-03-04
243,Saint Mary’s (CA),St Mary’s,610,1,610.0,-0.24698412410413867,0.05119076694579747,0.009451702176460882,0.1403843816834032,0.828939203553347,-0.04264866065881276,-0.03682394670650906,-0.2143168616117267,-0.1452620993414785,0.257294010552429,-1.1541049647292927,-0.5528805922405207,St Mary’s,1,610.0,0.030360159534330577,0.050879809127820946,-0.010146462806639951,0.011551776737582169,0.08827490268132282,-0.15999229132835982,-0.02585722853102932,-0.38174690208511347,0.14742943820510462,-0.03650632483329546,-0.6033675346734876,-0.8891206579717645,0.3362400657312439,2024-03-04
9,Appalachian St.,Appalachian State,27,1,27.0,-1.087859099506274,-0.49852468407424816,-0.26429051161905,-0.15081589356523267,0.1674559881102235,-0.009062041233066306,-0.00976393382546402,-0.2404390200213151,-0.03915400813507596,0.05446503245340944,0.2510752434999108,-1.8269129279161824,Appalachian State,1,27.0,-1.7576494520351356,0.07155774832730101,-0.18650032046164824,-0.03762387595155882,-0.006455011398270599,0.012930356050463443,-0.004511896346186563,-0.033313166406160805,0.039571496554713856,-0.0876485053175755,-0.051242141610293744,-2.0408847685943514,0.213971840678169,2024-03-04
117,Kent St.,Kent State,331,1,331.0,-0.08408160675106664,0.09591074386522709,-0.01958087610750472,0.12676045130181204,0.03660100694306865,-0.0752491133730559,-0.032432174083639465,0.03535712828246589,-0.020077405153669223,0.07447343386020559,0.31855464721211,0.4562362359959533,Kent State,1,331.0,0.7163263691020011,-1.3955706736802758,0.312811825933244,-0.12463027870180868,0.4643760313671353,-0.1371979582195655,-0.021965795385799982,-0.02857893903701404,0.15862263003933907,-0.10611725119838909,0.4131612957558166,0.25123725597468294,0.20499898002127037,2024-03-04
23,Binghamton,Binghamton,62,1,62.0,-0.08404524117192555,-1.0025310808065393,-0.012100838246120559,0.053727377330268535,-0.20748236566855954,-0.10197694399510647,0.0055402054091748774,0.06418874144864987,-0.08425911930697759,0.22416207149415687,-0.6174891833327482,-1.762266376845727,Binghamton,1,62.0,-0.2843917423180333,-0.6871665682151309,-0.192902163497287,0.024117932818518973,0.13455701613243753,-0.0017744190443916316,-0.05128194453038493,-0.07215519685004054,-0.09995680527836773,0.22375191132399413,-0.9554403875114735,-1.962642366970159,0.20037599012443197,2024-03-04
85,George Washington,George Washington,249,1,249.0,0.0652261769901827,-0.2489561722925857,-0.11143574358553046,-0.039915374348444874,-0.3279738655871246,0.15179363056130019,0.04340847446501649,0.5069875380839232,-0.19334928709461977,0.056489289954594124,-0.6355220542596337,-0.7332473871129225,George Washington,1,249.0,-0.4212389777385613,0.6364206822179173,-0.06964216609109838,-0.05952172866103457,-0.0050526125596280225,0.05061274520586027,-0.01661824825731117,0.0065680949048907535,0.0029670413004037554,-0.0052136338237130705,-0.984363598372344,-0.8650824018746185,0.131835014761696,2024-03-04
283,Villanova,Villanova,739,1,739.0,-1.9846079857753969,0.4860184632245878,-0.14471222235387124,-0.0734700096985591,-0.6845006179220552,-0.06075991985317372,0.02687676152520926,0.3828711156816871,0.14064096360487766,-0.1550944599680609,0.7003761881268015,-1.366361723407954,Villanova,1,739.0,0.0973451724491717,-0.27284225481690133,0.0875988269729605,-0.06218460717513715,-0.24408924621013162,-0.1640059992350228,-0.006632374557463047,-0.38892886135396787,0.13552908358291582,0.014506600119688478,-0.6793347435279544,-1.4830384037518418,0.1166766803438879,2024-03-04
167,New Mexico St.,New Mexico State,472,1,472.0,-0.03254897249500222,0.5179818705971567,-0.16271736350516286,-0.09871612458904423,0.9311555064511953,-0.10553399996651512,-0.00660960208581013,-0.2476157038759114,-0.16924455478531614,0.21122228887900124,1.8043296529822028,2.641702997606794,New Mexico State,1,472.0,1.721496109268675,0.3460046589520535,-0.04465528668595911,-0.1896224243525101,0.14971219120594023,0.020262000863283555,0.037753738183981915,-0.1074491026891367,0.03600325957167702,0.1433744249172391,0.4268150817603448,2.539694650995589,0.10200834661120517,2024-03-04
46,Charleston So.,Charleston Southern,48,1,48.0,0.6777944502226464,-0.16858662601447844,0.17113450054506843,-0.05051779093114381,-0.18033486412910474,-0.3205591726081593,0.06774284151134825,0.03569645705658703,-0.012284864503114511,0.3443255767209577,-0.6225929223820388,-0.05818241451143191,Charleston Southern,1,48.0,-0.8214448218827524,-0.4423288773829778,-0.030299182896245926,-0.05849546023570779,-0.5413558555408906,0.03066110800706864,-0.003619323202929393,-0.07491936631093993,0.26464074638280644,-0.29099118687897985,1.8215980654023618,-0.14655415453918685,0.08837174002775494,2024-03-04
226,Santa Clara,Santa Clara,631,1,631.0,0.9135445241657209,-0.11473768510186177,-0.08455593421494366,0.09184665133979338,-0.16561413099131572,0.08280114249529902,-0.003451045682321155,-0.14845317577758474,0.12861443398714725,-0.1599060723751692,0.9832080351611598,1.523296743005924,Santa Clara,1,631.0,1.5832651325659022,-0.038939471223927005,0.2199469789591197,-0.1393269753006171,0.24640858416937578,0.15567142593855288,-0.024743983728536516,0.2842779210002129,-0.06537246046704452,-0.08826491725086677,-0.6798482494763627,1.4530739851858085,0.07022275782011556,2024-03-04
35,Cal Poly,Cal Poly,90,1,90.0,-0.8346307932000354,-0.691590239385383,-0.09783170511863172,-0.19312678913553802,-0.9002052795475463,0.09299447764845858,0.024637812989275653,-0.053681108268642044,0.020333321909364977,-0.12491106829318441,-0.8458064189807077,-3.6038177893825694,Cal Poly,1,90.0,-1.2906382108463734,-0.6764415558308918,-0.04058770200341494,-0.18931429873905856,-0.5979917178618106,-0.08785349834900612,0.0088477867660365,-0.24334974726395314,0.08734389307610332,0.028274958834362086,-0.6673178838435313,-3.669027976061538,0.06521018667896872,2024-03-04
19,Ball St.,Ball State,47,1,47.0,-0.5205563371940188,-0.920565124360419,0.14255603845802162,-0.02944817343343233,-0.3162180547616348,0.09752451293249773,-0.019476116247631466,-0.07374834840893289,0.08796880018561852,-0.15042723952760517,-0.607233154256525,-2.3096231966140617,Ball State,1,47.0,-0.9346899077951701,0.40988188404052384,0.048978090280583794,0.22506624105328055,-0.5546377660542849,-0.08302698133132137,0.055302007080988244,-0.10813547627592564,-0.1176399964143707,0.2182919824242705,-1.5260957141073164,-2.3667056370987423,0.057082440484680586,2024-03-04
48,Cincinnati,Cincinnati,140,1,140.0,-0.05664307318208833,0.5767875310188825,-0.25293709704865236,-0.05225117597034438,-0.34870968364297483,-0.19585943772087608,-0.021725968468624804,0.2573877654399077,0.2787143311475808,-0.04168847167706947,-0.273606405118851,-0.1305316852231102,Cincinnati,1,140.0,0.06770074298751991,-0.25037072597978954,0.004345107785413668,-0.0791455565584741,0.30161159108706903,-0.017442137320311604,-0.009957421663559984,-0.18558531565243483,-0.1190509450947456,0.10486637237057016,0.021229081515151977,-0.1617992065235909,0.03126752130048069,2024-03-04
32,Buffalo,Buffalo,86,1,,,,,,,,,,,,,0.0,Buffalo,1,,,,,,,,,,,,,0.0,0.0,2024-03-04
47,Chicago St.,Chicago State,136,1,,,,,,,,,,,,,0.0,Chicago State,1,,,,,,,,,,,,,0.0,0.0,2024-03-04
182,North Dakota,North Dakota,494,1,,,,,,,,,,,,,0.0,North Dakota,1,,,,,,,,,,,,,0.0,0.0,2024-03-04
176,N.C. Central,North Carolina Central,489,1,,,,,,,,,,,,,0.0,North Carolina Central,1,,,,,,,,,,,,,0.0,0.0,2024-03-04
254,Temple,Temple,690,1,,,,,,,,,,,,,0.0,Temple,1,,,,,,,,,,,,,0.0,0.0,2024-03-04
24,Boise St.,Boise State,66,1,,,,,,,,,,,,,0.0,Boise State,1,,,,,,,,,,,,,0.0,0.0,2024-03-04
169,New York Tech,New York Tech,477,1,,,,,,,,,,,,,0.0,New York Tech,1,,,,,,,,,,,,,0.0,0.0,2024-03-04
119,La Salle,LaSalle,340,1,,,,,,,,,,,,,0.0,LaSalle,1,,,,,,,,,,,,,0.0,0.0,2024-03-04
82,Furman,Furman,244,1,,,,,,,,,,,,,0.0,Furman,1,,,,,,,,,,,,,0.0,0.0,2024-03-04
94,Hartford,Hartford,272,1,,,,,,,,,,,,,0.0,Hartford,1,272.0,0.0,2.220446049250313e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16,-2.220446049250313e-16,2024-03-04
13,Arkansas St.,Arkansas State,30,1,30.0,0.04269914180756468,-0.6055035721623945,-0.008284402308649193,0.02890317316404442,-0.11507669475422762,0.1696860659773268,0.003969311262606691,-0.06095738145573651,-0.13882342494999017,-0.10682065646265448,1.0174452610361728,0.22723682115406285,Arkansas State,1,30.0,-0.3315042123766209,-0.11129605260903284,-0.01743555732208867,-0.08195514193438881,0.22951180326036444,0.3201665884805997,-0.006595990598977637,-0.11633887863493896,-0.19851837982042667,0.017990072462980494,0.5248216583132539,0.22884590922072406,-0.0016090880666612128,2024-03-04
0,Abilene Christian,Abilene Christian,2,1,2.0,-0.21000369325190812,-0.024065880375472835,-0.14732351165031504,-0.03137440847586072,-1.0707314100864498,-0.05044556741765492,-0.01878650834637334,0.4010124283154006,-0.06785752886690642,0.07383190691339853,0.026899988630505953,-1.118844184611636,Abilene Christian,1,2.0,-0.6361253885976146,0.17262388607004608,-0.023460742181956443,-0.01986136600191826,-0.3434531491295129,-0.3773310990057584,-0.051309508433414516,-0.14103616991476103,0.0329950287940966,0.2102436303642285,0.09206366950580594,-1.0846512085307591,-0.03419297608087679,2024-03-04
154,Missouri,Missouri,434,1,434.0,0.1691844141909902,-0.15519385846292522,0.09894653817229368,-0.08859249955640332,0.4716687339778012,-0.10927388571041545,-0.02320824973298241,-0.09977053376520337,-0.005630710985935574,0.1464163979999683,0.3084896096039861,0.7130359557311741,Missouri,1,434.0,0.05553099906766496,-0.1261565436129999,-0.02638789413625342,0.15061225046831428,0.01176629389306519,-0.1242804038300453,-0.032670848476235186,0.09200471049742226,0.1272155076143193,-0.07102870479262674,0.6988396101080538,0.7554449768006792,-0.04240902106950517,2024-03-04
121,Lamar University,Lamar,346,1,346.0,-0.6397306465378907,0.2542892957754296,-0.19110595330681274,-0.09000531041497063,-0.25600847000924143,0.22289952237591626,-0.031638483692972785,0.08334569087216173,0.005067102839006407,-0.25995226203145083,-1.2730038891767876,-2.1758434033076126,Lamar,1,346.0,-1.2062976179965594,-0.7795543722512547,-0.1778411055242148,-0.13315870374593966,-0.021647624697121295,-0.11756049176030786,0.024517339268645702,-0.25013520483737417,-0.14529639130165942,0.21561197737313578,0.4660992564966866,-2.125262938975963,-0.050580464331649644,2024-03-04
252,Stony Brook,Stony Brook,683,1,683.0,-0.31504136985413034,0.18132272799522064,-0.059645250440792746,-0.05744971447086734,-0.382646573338898,0.42922947550960944,-0.013620536477449733,-0.20106056836409547,-0.33845259240187103,-0.12772737394655925,0.1637846866696966,-0.7213070891201372,Stony Brook,1,683.0,-0.3769800201904196,-0.42852254166963405,-0.014617240924926026,-0.001415473065587329,-0.4834844486677932,0.4011414095194627,0.049845199428302435,0.3761617920324514,-0.29369458816788546,-0.11735437892143645,0.25997998494665103,-0.6289403056808145,-0.0923667834393227,2024-03-04
239,Southern California,Southern California,657,1,657.0,-1.2507840796675587,0.09256244511129158,-0.08175630610581557,-0.056792263172887325,-0.461779662343289,0.02414471982826956,-0.01281106193938318,-0.13376269545403677,-0.008702471562160393,-0.04779023051325721,0.47762189030283947,-1.4598497155159873,Southern California,1,657.0,-0.699612732596074,-0.020062529680524254,-0.13449534337602825,-0.12489872050729255,-0.026887588426111244,-0.36775153710190184,0.022350630984687245,0.050627655455899506,0.04054005392891779,0.2958330138299322,-0.34774563777715095,-1.3121027352656462,-0.14774698025034105,2024-03-04
1,Air Force,Air Force,721,1,721.0,-0.5702842579436003,0.11390495987162001,-0.055099408052299854,-0.002481479096938698,-0.3211564679442854,-0.23549393520480544,0.011954127019570588,0.04137296328688383,0.07794765337783614,0.1653001245323046,0.07036551849834193,-0.7036702016553725,Air Force,1,721.0,0.3113149391776527,-0.4711275179407517,0.08266981466995332,-0.04771800461022571,-0.28882045940730544,0.17388815522192666,0.0003705461905112646,-0.24744027114798606,-0.3734852123498809,0.33197639324524225,0.046248714387191754,-0.4821229025636719,-0.22154729909170062,2024-03-04
125,Long Beach St.,Long Beach State,99,1,99.0,-0.5998713718573389,-0.5557353749617463,0.11510702139774698,-0.05982256429744252,-0.34595839810688567,0.12727782951923344,0.019976252953149896,-0.011536338310389532,-0.011057105976426184,-0.13043435922041435,1.1514508355837711,-0.3006035732767418,Long Beach State,1,99.0,-0.22040697790499983,-0.4359956455567698,-0.08569288006061863,-0.025235531806967238,-0.12491698912374187,-0.25520786321719396,-0.011917770655853855,-0.07957099928831261,0.1656891449624985,0.054234824286105786,0.993122825368212,-0.02589786299764152,-0.2747057102791003,2024-03-04
208,Presbyterian,Presbyterian,1320,1,1320.0,-0.69869311743765,-0.6916051674923067,-0.3053958684224365,0.026012037100580202,-0.1592672831210943,-0.05321599327663984,-0.03366406340178713,0.0027808432911223583,0.20982190191335767,-0.05442843515430614,-0.6753147604341693,-2.4329699064353294,Presbyterian,1,1320.0,-1.0452221366446426,0.1988709504357065,-0.11816679889712813,0.1524347556897068,-0.3493365062918581,-0.42110702792963667,-0.031612730360100365,-0.22943047738328673,0.3082738220017851,0.008142802483446716,-0.5916356411073836,-2.1187889880033914,-0.31418091843193796,2024-03-04
147,Michigan,Michigan,418,1,418.0,-1.1429832600675585,0.11598725853137552,0.007889420783466695,-0.03451000768535712,-0.15444707282677558,-0.10153536589183969,0.022617591178550934,-0.18749871976275623,0.0695538415240915,0.01383664979149792,0.9256512851929418,-0.46543837923236275,Michigan,1,418.0,-0.3426152227631181,-0.17934613860666113,-0.06208359193196181,-0.06167356800860938,-0.29722792291425953,0.22199482874481438,-0.021343940374820028,-0.00023771899371733315,-0.13326615015091473,-0.005611611291838199,0.7821610866368459,-0.09924994965423994,-0.3661884295781228,2024-03-04
66,ETSU,East Tennessee,198,1,198.0,0.33179144141314015,0.2668312507206418,0.2882483056112713,-0.09085798269542196,0.1051585938553483,0.28408103655907285,0.014927038814074993,0.28527955897791574,0.1220459462249524,-0.4018246526780464,-1.2029751555601687,0.0027053812427804136,East Tennessee,1,198.0,-0.14775972180902527,-0.30981214647382394,0.051128125786272995,0.10371328285987054,0.11976484689328845,-0.021467034017465213,-0.0251095477294887,-0.07722044436367681,-0.1676966245186609,0.1564811046820664,0.6972085042804333,0.37923034558979085,-0.37652496434701044,2024-03-04
89,Georgia St.,Georgia State,254,1,254.0,-0.8129650924826599,-0.7559366551279812,-0.07878945805480032,-0.08651660653070939,0.44614743191885586,-0.018469592219265533,-0.026198610633699933,-0.2994243717447492,0.10560940424049434,-0.06092109296185637,0.27493671349548066,-1.3125279301008912,Georgia State,1,254.0,-1.2294403716104119,0.31606721670264826,-0.0472521801428828,-0.12936886864872033,0.08296805001635436,0.030742383703714193,-0.02082694823435484,0.10625335782338761,-0.054114578440233416,0.09166165601883557,-0.08020379948304153,-0.9335140822947047,-0.3790138478061865,2024-03-04
180,UNC Greensboro,North Carolina-Greensboro,459,1,459.0,-1.240407637909816,-0.15673986736225895,-0.08846253605175441,-0.022511793576836085,-0.3891473300242392,-0.3541207639965433,0.04137024977549564,0.004703634672597803,0.03497464161712989,0.19675955254459324,2.0905514682117574,0.11696961790012583,North Carolina-Greensboro,1,459.0,0.426315969039983,-0.1766343141303306,0.18612931921935846,0.2332203679397988,-0.16266445321700732,0.13036105053375668,-0.002844688827691604,0.034928036098132643,-0.3233812060735781,0.1413497709855305,0.025890198667154293,0.5126700502351067,-0.39570043233498087,2024-03-04
21,Belmont,Belmont,14927,1,14927.0,-0.15600994477237048,-0.6952695943376782,-0.040742075940888516,-0.06348497653799022,0.13824304247496524,0.07146941526782193,0.011066931826069243,-0.2228086486607632,0.024142983860492368,0.019112482669703185,-0.17289778692505062,-1.0871781710756891,Belmont,1,14927.0,-0.06759595629954714,-0.42590029317035843,0.03909916164836461,-0.10016378333018354,0.06639574271805808,0.18216525698786926,-0.020537611793195215,-0.21623877604821426,-0.2162460486061801,0.07913954210097761,0.019852804271321977,-0.6600299615210872,-0.427148209554602,2024-03-04
142,McNeese,McNeese State,402,1,402.0,-0.04429386062767266,-0.5713141505289937,0.1066403622042491,0.12815011788795716,-0.152644093446056,-0.0545323815827398,0.022896218762520477,-0.08106137420420736,-0.1755147915072087,0.07500915353289438,-1.2234948725238262,-1.9701596720330834,McNeese State,1,402.0,0.17900533554460366,0.1197496967426671,-0.039455968825899274,0.32061013172235314,-0.37692059030798236,-0.04775134103126555,0.02050196443111145,0.08264189741940965,-0.040920223823695576,0.09092887795482829,-1.8453263623874927,-1.5369365825613621,-0.4332230894717213,2024-03-04
